dataset,variant,ARI_mean,ARI_std,NMI_mean,NMI_std,AMI_mean,AMI_std,FMI_mean,FMI_std,peak_memory_mib_mean,peak_memory_mib_std
mouse_brain_atac,ADT_only,0.3666118970867343,0.009881561817121621,0.3833718534371872,0.0027676165252973435,0.3820426524738447,0.0027497687461421247,0.4615320761026129,0.006334521910004869,41.90283203125,0.1639992728333518
mouse_brain_atac,GCN_encoder,0.3751421081855851,0.010442641754869393,0.3964510770710193,0.008904766021459828,0.3951319672507396,0.008923203027682581,0.4753897070466566,0.008391954224580547,23.34326171875,0.021467722594707625
mouse_brain_atac,RNA_only,0.2969134895002055,0.005508091648717695,0.3644617576678661,0.012279992338875624,0.36302150443719317,0.012376267249734972,0.40874803781822644,0.013121826296858277,41.90283203125,0.1639992728333518
mouse_brain_atac,SAGE_encoder,0.28559102247760493,0.011223908698317207,0.38378418399098124,0.014353636572213124,0.38254782630911616,0.01436930505941477,0.3717567272227109,0.011892481300204621,22.33447265625,0.0012918707573557572
mouse_brain_atac,SMAHD_full,0.38792946818176666,0.013229012787590266,0.399920437428863,0.01044996568848092,0.3986171083429162,0.010481672858499805,0.4797539521805538,0.010571427069817375,57.247721354166664,0.1799422959270136
mouse_brain_atac,early_concat_single_encoder,0.3779351376896705,0.022671978696087055,0.3989176724776687,0.013896309359186136,0.3975819018752884,0.01396468750100779,0.4779222708568616,0.013963925323727045,42.111165364583336,0.00711506933411286
mouse_brain_atac,equal_weights,0.38953162835473126,0.012222093343601635,0.40844187637464574,0.007199156976245976,0.40714151651695446,0.007212356986223816,0.4846740138755723,0.007276716207179623,57.247721354166664,0.1799422959270136
mouse_brain_atac,full_batch_no_microcluster,0.3689229442942299,0.031753968134892674,0.3887581968055793,0.03104924832806215,0.3873657168315332,0.03111236420470891,0.47556600367311397,0.0313921582572449,866.8056640625,0.0
